INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
1357,T,230513,141412,52.8351539N,1.3120721W,67,0.0,162
1358,T,230513,141412,52.8351539N,1.3120721W,67,0.0,162
1359,T,230513,141412,52.8351539N,1.3120721W,67,0.0,162
1360,T,230513,141413,52.8351539N,1.3120721W,67,0.0,162
1361,T,230513,141413,52.8351539N,1.3120722W,67,0.0,162
1362,T,230513,141413,52.8351539N,1.3120721W,67,0.0,162
1363,T,230513,141413,52.8351539N,1.3120721W,67,0.0,162
1364,T,230513,141413,52.8351539N,1.3120722W,67,0.0,162
1365,T,230513,141414,52.8351539N,1.3120721W,67,0.1,162
1366,T,230513,141414,52.8351539N,1.3120721W,67,0.1,162
1367,T,230513,141414,52.8351539N,1.3120721W,67,0.1,162
1368,T,230513,141414,52.8351539N,1.3120721W,67,0.1,162
1369,T,230513,141414,52.8351539N,1.3120721W,67,0.1,162
1370,T,230513,141415,52.8351539N,1.3120721W,67,0.0,162
1371,T,230513,141415,52.8351539N,1.3120721W,67,0.0,162
1372,T,230513,141415,52.8351539N,1.3120721W,67,0.0,162
1373,T,230513,141415,52.8351539N,1.3120721W,67,0.0,162
1374,T,230513,141415,52.8351539N,1.3120721W,67,0.0,162
1375,T,230513,141416,52.8351539N,1.3120721W,67,0.0,162
1376,T,230513,141416,52.8351539N,1.3120721W,67,0.0,162
1377,T,230513,141416,52.8351539N,1.3120721W,66,0.0,162
1378,T,230513,141416,52.8351539N,1.3120721W,67,0.0,162
1379,T,230513,141416,52.8351539N,1.3120721W,67,0.0,162
1380,T,230513,141417,52.8351539N,1.3120721W,66,0.0,162
1381,T,230513,141417,52.8351539N,1.3120721W,66,0.0,162
1382,T,230513,141417,52.8351539N,1.3120721W,66,0.0,162
1383,T,230513,141417,52.8351539N,1.3120721W,66,0.0,162
1384,T,230513,141417,52.8351539N,1.3120721W,66,0.0,162
1385,T,230513,141418,52.8351539N,1.3120721W,66,0.0,162
1386,T,230513,141418,52.8351539N,1.3120722W,66,0.0,162
1387,T,230513,141418,52.8351539N,1.3120721W,66,0.0,162
1388,T,230513,141418,52.8351539N,1.3120722W,67,0.0,162
1389,T,230513,141418,52.8351539N,1.3120722W,66,0.0,162
1390,T,230513,141419,52.8351539N,1.3120721W,66,0.0,162
1391,T,230513,141419,52.8351540N,1.3120721W,66,0.0,162
1392,T,230513,141419,52.8351539N,1.3120721W,66,0.0,162
1393,T,230513,141419,52.8351539N,1.3120722W,66,0.0,162
1394,T,230513,141419,52.8351539N,1.3120721W,66,0.0,162
1395,T,230513,141420,52.8351539N,1.3120721W,66,0.0,162
1396,T,230513,141420,52.8351539N,1.3120720W,66,0.0,162
1397,T,230513,141420,52.8351539N,1.3120721W,67,0.0,162
1398,T,230513,141420,52.8351539N,1.3120720W,66,0.0,162
1399,T,230513,141420,52.8351539N,1.3120722W,67,0.0,162
1400,T,230513,141421,52.8351539N,1.3120721W,66,0.0,162
1401,T,230513,141421,52.8351539N,1.3120721W,66,0.0,162
1402,T,230513,141421,52.8351539N,1.3120721W,66,0.0,162
1403,T,230513,141421,52.8351539N,1.3120721W,66,0.0,162
1404,T,230513,141421,52.8351539N,1.3120721W,66,0.0,162
1405,T,230513,141422,52.8351539N,1.3120721W,66,0.1,162
1406,T,230513,141422,52.8351539N,1.3120720W,66,0.1,162
1407,T,230513,141422,52.8351539N,1.3120721W,66,0.1,162
1408,T,230513,141422,52.8351539N,1.3120721W,66,0.1,162
1409,T,230513,141422,52.8351539N,1.3120721W,66,0.1,162
1410,T,230513,141423,52.8351539N,1.3120721W,66,0.0,162
1411,T,230513,141423,52.8351539N,1.3120721W,66,0.0,162
1412,T,230513,141423,52.8351540N,1.3120721W,66,0.0,162
1413,T,230513,141423,52.8351540N,1.3120721W,66,0.0,162
1414,T,230513,141423,52.8351540N,1.3120721W,66,0.0,162
1415,T,230513,141424,52.8351539N,1.3120721W,66,0.1,162
1416,T,230513,141424,52.8351540N,1.3120720W,66,0.1,162
1417,T,230513,141424,52.8351540N,1.3120720W,66,0.1,162
1418,T,230513,141424,52.8351540N,1.3120720W,66,0.1,162
1419,T,230513,141424,52.8351541N,1.3120720W,66,0.1,162
1420,T,230513,141425,52.8351539N,1.3120721W,66,0.1,162
1421,T,230513,141425,52.8351539N,1.3120721W,66,0.1,162
1422,T,230513,141425,52.8351539N,1.3120722W,66,0.1,162
1423,T,230513,141425,52.8351539N,1.3120721W,66,0.1,162
1424,T,230513,141425,52.8351539N,1.3120722W,66,0.1,162
1425,T,230513,141426,52.8351539N,1.3120721W,66,0.0,162
1426,T,230513,141426,52.8351539N,1.3120721W,66,0.0,162
1427,T,230513,141426,52.8351539N,1.3120721W,66,0.0,162
1428,T,230513,141426,52.8351539N,1.3120721W,66,0.0,162
1429,T,230513,141426,52.8351539N,1.3120721W,66,0.0,162
1430,T,230513,141427,52.8351539N,1.3120721W,66,0.0,162
1431,T,230513,141427,52.8351539N,1.3120722W,66,0.0,162
1432,T,230513,141427,52.8351539N,1.3120721W,66,0.0,162
1433,T,230513,141427,52.8351539N,1.3120722W,66,0.0,162
1434,T,230513,141427,52.8351539N,1.3120721W,66,0.0,162
1435,T,230513,141428,52.8351539N,1.3120721W,66,0.0,162
1436,T,230513,141428,52.8351539N,1.3120721W,66,0.0,162
1437,T,230513,141428,52.8351539N,1.3120722W,66,0.0,162
1438,T,230513,141428,52.8351540N,1.3120721W,66,0.0,162
1439,T,230513,141428,52.8351540N,1.3120722W,66,0.0,162
1440,T,230513,141429,52.8351539N,1.3120721W,66,0.1,162
1441,T,230513,141429,52.8351539N,1.3120721W,66,0.1,162
1442,T,230513,141429,52.8351540N,1.3120721W,66,0.1,162
1443,T,230513,141429,52.8351539N,1.3120721W,66,0.1,162
1444,T,230513,141429,52.8351540N,1.3120721W,66,0.1,162
1445,T,230513,141430,52.8351539N,1.3120721W,66,0.0,162
1446,T,230513,141430,52.8351539N,1.3120721W,66,0.0,162
1447,T,230513,141430,52.8351539N,1.3120720W,66,0.0,162
1448,T,230513,141430,52.8351539N,1.3120721W,66,0.0,162
1449,T,230513,141430,52.8351539N,1.3120721W,66,0.0,162
1450,T,230513,141431,52.8351539N,1.3120721W,66,0.0,162
1451,T,230513,141431,52.8351539N,1.3120721W,66,0.0,162
1452,T,230513,141431,52.8351539N,1.3120722W,66,0.0,162
1453,T,230513,141431,52.8351539N,1.3120721W,66,0.0,162
1454,T,230513,141431,52.8351539N,1.3120722W,66,0.0,162
1455,T,230513,141432,52.8351539N,1.3120721W,66,0.0,162
1456,T,230513,141432,52.8351539N,1.3120721W,66,0.0,162
1457,T,230513,141432,52.8351539N,1.3120720W,66,0.0,162
1458,T,230513,141432,52.8351539N,1.3120721W,66,0.0,162
1459,T,230513,141432,52.8351540N,1.3120721W,66,0.0,162
1460,T,230513,141433,52.8351539N,1.3120721W,66,0.0,162
1461,T,230513,141433,52.8351539N,1.3120721W,66,0.0,162
1462,T,230513,141433,52.8351539N,1.3120722W,66,0.0,162
1463,T,230513,141433,52.8351539N,1.3120721W,66,0.0,162
1464,T,230513,141433,52.8351539N,1.3120722W,66,0.0,162
1465,T,230513,141434,52.8351539N,1.3120721W,66,0.0,162
1466,T,230513,141434,52.8351539N,1.3120721W,66,0.0,162
1467,T,230513,141434,52.8351539N,1.3120721W,66,0.0,162
1468,T,230513,141434,52.8351539N,1.3120721W,66,0.0,162
1469,T,230513,141434,52.8351539N,1.3120721W,66,0.0,162
1470,T,230513,141435,52.8351539N,1.3120721W,66,0.0,162
1471,T,230513,141435,52.8351539N,1.3120721W,66,0.0,162
1472,T,230513,141435,52.8351539N,1.3120721W,66,0.0,162
1473,T,230513,141435,52.8351539N,1.3120721W,66,0.0,162
1474,T,230513,141435,52.8351540N,1.3120721W,66,0.0,162
1475,T,230513,141436,52.8351539N,1.3120721W,66,0.1,162
1476,T,230513,141436,52.8351539N,1.3120720W,66,0.1,162
1477,T,230513,141436,52.8351539N,1.3120721W,66,0.1,162
1478,T,230513,141436,52.8351539N,1.3120721W,66,0.1,162
1479,T,230513,141436,52.8351539N,1.3120721W,66,0.1,162
1480,T,230513,141437,52.8351539N,1.3120721W,66,0.0,162
1481,T,230513,141437,52.8351540N,1.3120721W,66,0.0,162
1482,T,230513,141437,52.8351540N,1.3120721W,66,0.0,162
1483,T,230513,141437,52.8351540N,1.3120721W,66,0.0,162
1484,T,230513,141437,52.8351540N,1.3120722W,66,0.0,162
1485,T,230513,141438,52.8351539N,1.3120721W,66,0.0,162
1486,T,230513,141438,52.8351540N,1.3120721W,66,0.0,162
1487,T,230513,141438,52.8351539N,1.3120721W,66,0.0,162
1488,T,230513,141438,52.8351539N,1.3120721W,66,0.0,162
1489,T,230513,141438,52.8351539N,1.3120721W,66,0.0,162
1490,T,230513,141439,52.8351539N,1.3120721W,66,0.0,162
1491,T,230513,141439,52.8351539N,1.3120721W,66,0.0,162
1492,T,230513,141439,52.8351539N,1.3120721W,66,0.0,162
1493,T,230513,141439,52.8351539N,1.3120721W,66,0.0,162
1494,T,230513,141439,52.8351539N,1.3120721W,66,0.0,162
1495,T,230513,141440,52.8351539N,1.3120721W,66,0.0,162
1496,T,230513,141440,52.8351539N,1.3120721W,66,0.0,162
1497,T,230513,141440,52.8351539N,1.3120721W,66,0.0,162
1498,T,230513,141440,52.8351539N,1.3120721W,66,0.0,162
1499,T,230513,141440,52.8351539N,1.3120721W,66,0.0,162
1500,T,230513,141441,52.8351539N,1.3120721W,66,0.1,162
1501,T,230513,141441,52.8351539N,1.3120720W,66,0.1,162
1502,T,230513,141441,52.8351540N,1.3120720W,66,0.1,162
1503,T,230513,141441,52.8351539N,1.3120720W,66,0.1,162
1504,T,230513,141441,52.8351540N,1.3120721W,66,0.1,162
1505,T,230513,141442,52.8351539N,1.3120721W,66,0.0,162
1506,T,230513,141442,52.8351539N,1.3120721W,66,0.0,162
1507,T,230513,141442,52.8351539N,1.3120721W,66,0.0,162
1508,T,230513,141442,52.8351539N,1.3120721W,66,0.0,162
1509,T,230513,141442,52.8351539N,1.3120721W,66,0.0,162
1510,T,230513,141443,52.8351539N,1.3120721W,66,0.0,162
1511,T,230513,141443,52.8351540N,1.3120721W,66,0.0,162
1512,T,230513,141443,52.8351539N,1.3120721W,66,0.0,162
1513,T,230513,141443,52.8351539N,1.3120722W,66,0.0,162
1514,T,230513,141443,52.8351539N,1.3120721W,66,0.0,162
1515,T,230513,141444,52.8351539N,1.3120721W,66,0.0,162
1516,T,230513,141444,52.8351539N,1.3120720W,66,0.0,162
1517,T,230513,141444,52.8351539N,1.3120721W,66,0.0,162
1518,T,230513,141444,52.8351538N,1.3120721W,66,0.0,162
1519,T,230513,141444,52.8351539N,1.3120721W,66,0.0,162
1520,T,230513,141445,52.8351539N,1.3120721W,66,0.0,162
1521,T,230513,141445,52.8351539N,1.3120721W,66,0.0,162
1522,T,230513,141445,52.8351539N,1.3120721W,66,0.0,162
1523,T,230513,141445,52.8351539N,1.3120721W,66,0.0,162
1524,T,230513,141445,52.8351539N,1.3120721W,66,0.0,162
1525,T,230513,141446,52.8351539N,1.3120721W,66,0.0,162
1526,T,230513,141446,52.8351539N,1.3120721W,66,0.0,162
1527,T,230513,141446,52.8351540N,1.3120722W,66,0.0,162
1528,T,230513,141446,52.8351539N,1.3120721W,66,0.0,162
1529,T,230513,141446,52.8351539N,1.3120722W,66,0.0,162
1530,T,230513,141447,52.8351539N,1.3120721W,66,0.1,162
1531,T,230513,141447,52.8351539N,1.3120721W,66,0.1,162
1532,T,230513,141447,52.8351539N,1.3120721W,66,0.1,162
1533,T,230513,141447,52.8351539N,1.3120721W,66,0.1,162
1534,T,230513,141447,52.8351539N,1.3120721W,66,0.1,162
1535,T,230513,141448,52.8351539N,1.3120721W,66,0.0,162
1536,T,230513,141448,52.8351539N,1.3120721W,66,0.0,162
1537,T,230513,141448,52.8351539N,1.3120721W,66,0.0,162
1538,T,230513,141448,52.8351539N,1.3120721W,66,0.0,162
1539,T,230513,141448,52.8351539N,1.3120721W,66,0.0,162
1540,T,230513,141449,52.8351539N,1.3120721W,66,0.0,162
1541,T,230513,141449,52.8351539N,1.3120721W,66,0.0,162
1542,T,230513,141449,52.8351539N,1.3120721W,66,0.0,162
1543,T,230513,141449,52.8351540N,1.3120721W,66,0.0,162
1544,T,230513,141449,52.8351539N,1.3120721W,66,0.0,162
1545,T,230513,141450,52.8351539N,1.3120721W,66,0.0,162
1546,T,230513,141450,52.8351539N,1.3120721W,66,0.0,162
1547,T,230513,141450,52.8351540N,1.3120721W,66,0.0,162
1548,T,230513,141450,52.8351540N,1.3120721W,66,0.0,162
1549,T,230513,141450,52.8351539N,1.3120721W,66,0.0,162
1550,T,230513,141451,52.8351539N,1.3120721W,66,0.0,162
1551,T,230513,141451,52.8351540N,1.3120721W,66,0.0,162
1552,T,230513,141451,52.8351540N,1.3120721W,66,0.0,162
1553,T,230513,141451,52.8351539N,1.3120721W,66,0.0,162
1554,T,230513,141451,52.8351539N,1.3120721W,66,0.0,162
1555,T,230513,141452,52.8351539N,1.3120721W,66,0.0,162
1556,T,230513,141452,52.8351539N,1.3120721W,66,0.0,162
1557,T,230513,141452,52.8351539N,1.3120721W,66,0.0,162
1558,T,230513,141452,52.8351539N,1.3120721W,66,0.0,162
1559,T,230513,141452,52.8351539N,1.3120720W,66,0.0,162
1560,T,230513,141453,52.8351539N,1.3120721W,66,0.0,162
1561,T,230513,141453,52.8351540N,1.3120721W,66,0.0,162
1562,T,230513,141453,52.8351539N,1.3120721W,66,0.0,162
1563,T,230513,141453,52.8351539N,1.3120721W,66,0.0,162
1564,T,230513,141453,52.8351539N,1.3120721W,66,0.0,162
1565,T,230513,141454,52.8351539N,1.3120721W,66,0.0,162
1566,T,230513,141454,52.8351540N,1.3120721W,66,0.0,162
1567,T,230513,141454,52.8351539N,1.3120721W,66,0.0,162
1568,T,230513,141454,52.8351539N,1.3120720W,66,0.0,162
1569,T,230513,141454,52.8351539N,1.3120721W,66,0.0,162
1570,T,230513,141455,52.8351539N,1.3120721W,66,0.0,162
1571,T,230513,141455,52.8351539N,1.3120721W,66,0.0,162
1572,T,230513,141455,52.8351539N,1.3120721W,66,0.0,162
1573,T,230513,141455,52.8351539N,1.3120720W,66,0.0,162
1574,T,230513,141455,52.8351539N,1.3120721W,66,0.0,162
1575,T,230513,141456,52.8351539N,1.3120721W,66,0.1,162
1576,T,230513,141456,52.8351540N,1.3120721W,66,0.1,162
1577,T,230513,141456,52.8351540N,1.3120722W,66,0.1,162
1578,T,230513,141456,52.8351539N,1.3120721W,66,0.1,162
1579,T,230513,141456,52.8351540N,1.3120721W,66,0.1,162
1580,T,230513,141457,52.8351539N,1.3120721W,66,0.0,162
1581,T,230513,141457,52.8351539N,1.3120721W,66,0.0,162
1582,T,230513,141457,52.8351539N,1.3120721W,66,0.0,162
1583,T,230513,141457,52.8351539N,1.3120721W,66,0.0,162
1584,T,230513,141457,52.8351539N,1.3120721W,66,0.0,162
1585,T,230513,141458,52.8351539N,1.3120721W,66,0.0,162
1586,T,230513,141458,52.8351539N,1.3120721W,66,0.0,162
1587,T,230513,141458,52.8351539N,1.3120721W,66,0.0,162
1588,T,230513,141458,52.8351539N,1.3120722W,66,0.0,162
1589,T,230513,141458,52.8351539N,1.3120721W,66,0.0,162
1590,T,230513,141459,52.8351539N,1.3120721W,66,0.0,162
1591,T,230513,141459,52.8351539N,1.3120721W,66,0.0,162
1592,T,230513,141459,52.8351539N,1.3120721W,66,0.0,162
1593,T,230513,141459,52.8351538N,1.3120721W,66,0.0,162
1594,T,230513,141459,52.8351539N,1.3120721W,66,0.0,162
1595,T,230513,141500,52.8351539N,1.3120721W,66,0.1,162
1596,T,230513,141500,52.8351540N,1.3120721W,66,0.1,162
1597,T,230513,141500,52.8351540N,1.3120721W,66,0.1,162
1598,T,230513,141500,52.8351540N,1.3120721W,66,0.1,162
1599,T,230513,141500,52.8351539N,1.3120721W,66,0.1,162
1600,T,230513,141501,52.8351539N,1.3120721W,66,0.0,162
1601,T,230513,141501,52.8351539N,1.3120720W,66,0.0,162
1602,T,230513,141501,52.8351539N,1.3120720W,66,0.0,162
1603,T,230513,141501,52.8351539N,1.3120721W,66,0.0,162
1604,T,230513,141501,52.8351539N,1.3120721W,66,0.0,162
1605,T,230513,141502,52.8351539N,1.3120721W,66,0.1,162
1606,T,230513,141502,52.8351540N,1.3120721W,66,0.1,162
1607,T,230513,141502,52.8351539N,1.3120721W,66,0.1,162
1608,T,230513,141502,52.8351540N,1.3120720W,66,0.1,162
1609,T,230513,141502,52.8351540N,1.3120721W,66,0.1,162
1610,T,230513,141503,52.8351539N,1.3120721W,66,0.0,162
1611,T,230513,141503,52.8351539N,1.3120721W,66,0.0,162
1612,T,230513,141503,52.8351539N,1.3120721W,66,0.0,162
1613,T,230513,141503,52.8351539N,1.3120720W,66,0.0,162
1614,T,230513,141503,52.8351540N,1.3120720W,66,0.0,162
1615,T,230513,141504,52.8351539N,1.3120721W,66,0.0,162
1616,T,230513,141504,52.8351540N,1.3120721W,66,0.0,162
1617,T,230513,141504,52.8351540N,1.3120721W,66,0.0,162
1618,T,230513,141504,52.8351539N,1.3120721W,66,0.0,162
1619,T,230513,141504,52.8351539N,1.3120721W,66,0.0,162
1620,T,230513,141505,52.8351539N,1.3120721W,66,0.1,162
1621,T,230513,141505,52.8351540N,1.3120721W,66,0.1,162
1622,T,230513,141505,52.8351539N,1.3120721W,66,0.1,162
1623,T,230513,141505,52.8351540N,1.3120721W,66,0.1,162
1624,T,230513,141505,52.8351540N,1.3120721W,66,0.1,162
1625,T,230513,141506,52.8351539N,1.3120721W,66,0.0,162
1626,T,230513,141506,52.8351540N,1.3120721W,66,0.0,162
1627,T,230513,141506,52.8351539N,1.3120721W,66,0.0,162
1628,T,230513,141506,52.8351539N,1.3120721W,66,0.0,162
1629,T,230513,141506,52.8351539N,1.3120721W,66,0.0,162
1630,T,230513,141507,52.8351539N,1.3120721W,66,0.1,162
1631,T,230513,141507,52.8351540N,1.3120721W,66,0.1,162
1632,T,230513,141507,52.8351540N,1.3120721W,66,0.1,162
1633,T,230513,141507,52.8351540N,1.3120721W,66,0.1,162
1634,T,230513,141507,52.8351540N,1.3120721W,66,0.1,162
1635,T,230513,141508,52.8351539N,1.3120721W,66,0.0,162
1636,T,230513,141508,52.8351539N,1.3120721W,66,0.0,162
1637,T,230513,141508,52.8351539N,1.3120722W,66,0.0,162
1638,T,230513,141508,52.8351539N,1.3120721W,66,0.0,162
1639,T,230513,141508,52.8351539N,1.3120722W,66,0.0,162
1640,T,230513,141509,52.8351539N,1.3120721W,66,0.0,162
1641,T,230513,141509,52.8351539N,1.3120720W,66,0.0,162
1642,T,230513,141509,52.8351539N,1.3120721W,66,0.0,162
1643,T,230513,141509,52.8351539N,1.3120721W,66,0.0,162
1644,T,230513,141509,52.8351539N,1.3120721W,66,0.0,162
1645,T,230513,141510,52.8351539N,1.3120721W,66,0.1,162
1646,T,230513,141510,52.8351539N,1.3120721W,66,0.1,162
1647,T,230513,141510,52.8351538N,1.3120721W,66,0.1,162
1648,T,230513,141510,52.8351539N,1.3120721W,66,0.1,162
1649,T,230513,141510,52.8351538N,1.3120721W,66,0.1,162
1650,T,230513,141511,52.8351539N,1.3120721W,66,0.1,162
1651,T,230513,141511,52.8351539N,1.3120721W,66,0.1,162
1652,T,230513,141511,52.8351539N,1.3120722W,66,0.1,162
1653,T,230513,141511,52.8351539N,1.3120721W,66,0.1,162
1654,T,230513,141511,52.8351539N,1.3120722W,66,0.1,162
1655,T,230513,141512,52.8351539N,1.3120721W,66,0.0,162
1656,T,230513,141512,52.8351540N,1.3120721W,66,0.0,162
1657,T,230513,141512,52.8351540N,1.3120720W,66,0.0,162
1658,T,230513,141512,52.8351540N,1.3120721W,66,0.0,162
1659,T,230513,141512,52.8351540N,1.3120721W,66,0.0,162
1660,T,230513,141513,52.8351539N,1.3120721W,66,0.0,162
1661,T,230513,141513,52.8351539N,1.3120721W,66,0.0,162
1662,T,230513,141513,52.8351539N,1.3120721W,66,0.0,162
1663,T,230513,141513,52.8351539N,1.3120721W,66,0.0,162
1664,T,230513,141513,52.8351539N,1.3120722W,66,0.0,162
1665,T,230513,141514,52.8351539N,1.3120721W,66,0.0,162
1666,T,230513,141514,52.8351540N,1.3120722W,66,0.0,162
1667,T,230513,141514,52.8351539N,1.3120722W,66,0.0,162
1668,T,230513,141514,52.8351539N,1.3120722W,66,0.0,162
1669,T,230513,141514,52.8351539N,1.3120721W,66,0.0,162
1670,T,230513,141515,52.8351539N,1.3120721W,66,0.0,162
1671,T,230513,141515,52.8351539N,1.3120721W,66,0.0,162
1672,T,230513,141515,52.8351539N,1.3120721W,66,0.0,162
1673,T,230513,141515,52.8351540N,1.3120721W,66,0.0,162
1674,T,230513,141515,52.8351540N,1.3120720W,66,0.0,162
1675,T,230513,141516,52.8351539N,1.3120721W,66,0.0,162
1676,T,230513,141516,52.8351540N,1.3120721W,66,0.0,162
1677,T,230513,141516,52.8351539N,1.3120720W,66,0.0,162
1678,T,230513,141516,52.8351539N,1.3120721W,66,0.0,162
1679,T,230513,141516,52.8351539N,1.3120720W,66,0.0,162
1680,T,230513,141517,52.8351539N,1.3120721W,66,0.0,162
1681,T,230513,141517,52.8351539N,1.3120720W,66,0.0,162
1682,T,230513,141517,52.8351539N,1.3120720W,66,0.0,162
1683,T,230513,141517,52.8351539N,1.3120721W,66,0.0,162
1684,T,230513,141517,52.8351539N,1.3120721W,66,0.0,162
1685,T,230513,141518,52.8351539N,1.3120721W,66,0.0,162
1686,T,230513,141518,52.8351539N,1.3120721W,66,0.0,162
1687,T,230513,141518,52.8351539N,1.3120721W,66,0.0,162
1688,T,230513,141518,52.8351539N,1.3120721W,66,0.0,162
1689,T,230513,141518,52.8351539N,1.3120721W,66,0.0,162
1690,T,230513,141519,52.8351539N,1.3120721W,66,0.0,162
1691,T,230513,141519,52.8351539N,1.3120721W,66,0.0,162
1692,T,230513,141519,52.8351539N,1.3120722W,66,0.0,162
1693,T,230513,141519,52.8351539N,1.3120721W,66,0.0,162
1694,T,230513,141519,52.8351539N,1.3120722W,66,0.0,162
1695,T,230513,141520,52.8351539N,1.3120721W,66,0.0,162
1696,T,230513,141520,52.8351539N,1.3120721W,66,0.0,162
1697,T,230513,141520,52.8351539N,1.3120721W,66,0.0,162
1698,T,230513,141520,52.8351539N,1.3120721W,66,0.0,162
1699,T,230513,141520,52.8351539N,1.3120721W,66,0.0,162
1700,T,230513,141521,52.8351539N,1.3120721W,66,0.0,162
1701,T,230513,141521,52.8351539N,1.3120721W,66,0.0,162
1702,T,230513,141521,52.8351539N,1.3120721W,66,0.0,162
1703,T,230513,141521,52.8351540N,1.3120721W,66,0.0,162
1704,T,230513,141521,52.8351539N,1.3120721W,66,0.0,162
1705,T,230513,141522,52.8351539N,1.3120721W,66,0.0,162
1706,T,230513,141522,52.8351539N,1.3120721W,66,0.0,162
1707,T,230513,141522,52.8351539N,1.3120721W,66,0.0,162
1708,T,230513,141522,52.8351539N,1.3120721W,66,0.0,162
1709,T,230513,141522,52.8351539N,1.3120721W,66,0.0,162
1710,T,230513,141523,52.8351539N,1.3120721W,66,0.0,162
1711,T,230513,141523,52.8351539N,1.3120722W,66,0.0,162
1712,T,230513,141523,52.8351539N,1.3120721W,66,0.0,162
1713,T,230513,141523,52.8351540N,1.3120721W,66,0.0,162
1714,T,230513,141523,52.8351540N,1.3120721W,66,0.0,162
1715,T,230513,141524,52.8351539N,1.3120721W,66,0.0,162
1716,T,230513,141524,52.8351540N,1.3120721W,66,0.0,162
1717,T,230513,141524,52.8351539N,1.3120721W,66,0.0,162
1718,T,230513,141524,52.8351539N,1.3120721W,66,0.0,162
1719,T,230513,141524,52.8351540N,1.3120721W,66,0.0,162
1720,T,230513,141525,52.8351539N,1.3120721W,66,0.3,162
1721,T,230513,141525,52.8351539N,1.3120721W,66,0.3,162
1722,T,230513,141525,52.8351539N,1.3120721W,66,0.3,162
1723,T,230513,141525,52.8351539N,1.3120721W,66,0.3,162
1724,T,230513,141525,52.8351539N,1.3120722W,66,0.3,162
1725,T,230513,141526,52.8351539N,1.3120721W,66,0.0,162
1726,T,230513,141526,52.8351539N,1.3120721W,66,0.0,162
1727,T,230513,141526,52.8351539N,1.3120721W,66,0.0,162
1728,T,230513,141526,52.8351540N,1.3120721W,66,0.0,162
1729,T,230513,141526,52.8351540N,1.3120721W,66,0.0,162
1730,T,230513,141527,52.8351539N,1.3120721W,66,0.0,162
1731,T,230513,141527,52.8351539N,1.3120721W,66,0.0,162
1732,T,230513,141527,52.8351539N,1.3120721W,66,0.0,162
1733,T,230513,141527,52.8351539N,1.3120721W,66,0.0,162
1734,T,230513,141527,52.8351539N,1.3120721W,66,0.0,162
1735,T,230513,141528,52.8351539N,1.3120721W,66,0.0,162
1736,T,230513,141528,52.8351539N,1.3120721W,66,0.0,162
1737,T,230513,141528,52.8351539N,1.3120721W,66,0.0,162
1738,T,230513,141528,52.8351539N,1.3120721W,66,0.0,162
1739,T,230513,141528,52.8351540N,1.3120721W,66,0.0,162
1740,T,230513,141529,52.8351539N,1.3120721W,66,0.0,162
1741,T,230513,141529,52.8351539N,1.3120721W,66,0.0,162
1742,T,230513,141529,52.8351539N,1.3120721W,66,0.0,162
1743,T,230513,141529,52.8351539N,1.3120721W,66,0.0,162
1744,T,230513,141529,52.8351539N,1.3120722W,66,0.0,162
1745,T,230513,141530,52.8351539N,1.3120721W,66,0.1,162
1746,T,230513,141530,52.8351539N,1.3120722W,66,0.1,162
1747,T,230513,141530,52.8351539N,1.3120721W,66,0.1,162
1748,T,230513,141530,52.8351539N,1.3120722W,66,0.1,162
1749,T,230513,141530,52.8351539N,1.3120722W,66,0.1,162
1750,T,230513,141531,52.8351539N,1.3120721W,66,0.0,162
1751,T,230513,141531,52.8351539N,1.3120721W,66,0.0,162
1752,T,230513,141531,52.8351539N,1.3120721W,66,0.0,162
